Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
87,4,2013-07-04,6710,842,1,1,0,1
88,4,2013-07-04,7660,737,1,1,0,0
89,4,2013-07-04,6002,672,1,1,0,0
90,4,2013-07-04,8961,1145,1,1,0,0
91,4,2013-07-04,5318,581,1,1,0,0
92,4,2013-07-04,5991,585,1,1,0,0
93,4,2013-07-04,7860,746,1,1,0,0
94,4,2013-07-04,7297,686,1,1,0,0
95,4,2013-07-04,9807,1019,1,1,0,0
96,4,2013-07-04,6878,665,1,1,0,0
97,4,2013-07-04,8449,828,1,1,0,0
98,4,2013-07-04,5816,480,1,1,0,0
99,4,2013-07-04,4358,447,1,1,0,0
1,3,2013-07-03,5875,634,1,1,0,0
2,3,2013-07-03,6527,811,1,1,0,0
3,3,2013-07-03,9924,908,1,1,0,0
4,3,2013-07-03,9089,1225,1,1,0,1
5,3,2013-07-03,7100,802,1,1,0,0
6,3,2013-07-03,7496,825,1,1,0,0
7,3,2013-07-03,9851,1051,1,1,0,1
8,3,2013-07-03,5081,571,1,1,0,1
9,3,2013-07-03,6141,544,1,1,0,0
10,3,2013-07-03,5636,535,1,1,0,1
11,3,2013-07-03,9397,1247,1,1,0,1
12,3,2013-07-03,7855,876,1,1,0,1
13,3,2013-07-03,6756,449,1,1,0,0
14,3,2013-07-03,5617,614,1,1,0,0
15,3,2013-07-03,6819,647,1,1,0,1
16,3,2013-07-03,8569,943,1,1,0,0
17,3,2013-07-03,8149,944,1,1,0,0
18,3,2013-07-03,7120,792,1,1,0,0
19,3,2013-07-03,6649,634,1,1,0,0
20,3,2013-07-03,8198,928,1,1,0,0
21,3,2013-07-03,7046,586,1,1,0,0
22,3,2013-07-03,4886,534,1,1,0,0
23,3,2013-07-03,6582,532,1,1,0,0
24,3,2013-07-03,10861,939,1,1,0,0
25,3,2013-07-03,12757,1692,1,1,0,0
26,3,2013-07-03,7617,559,1,1,0,0
27,3,2013-07-03,10335,1236,1,1,0,0
28,3,2013-07-03,6003,642,1,1,0,0
29,3,2013-07-03,7240,571,1,1,0,0
30,3,2013-07-03,5521,792,1,1,0,0
31,3,2013-07-03,6470,594,1,1,0,1
32,3,2013-07-03,4764,539,1,1,0,0
33,3,2013-07-03,8836,771,1,1,0,0
34,3,2013-07-03,8088,952,1,1,0,1
35,3,2013-07-03,11590,788,1,1,0,0
36,3,2013-07-03,10294,1139,1,1,0,0
37,3,2013-07-03,7711,798,1,1,0,0
38,3,2013-07-03,7140,558,1,1,0,0
39,3,2013-07-03,5025,700,1,1,0,0
40,3,2013-07-03,4200,594,1,1,0,0
41,3,2013-07-03,4936,374,1,1,0,0
42,3,2013-07-03,10633,1154,1,1,0,0
43,3,2013-07-03,7331,618,1,1,0,0
44,3,2013-07-03,6698,710,1,1,0,1
45,3,2013-07-03,6908,473,1,1,0,0
46,3,2013-07-03,6463,683,1,1,0,0
47,3,2013-07-03,7426,987,1,1,0,1
48,3,2013-07-03,4563,487,1,1,0,1
49,3,2013-07-03,7776,549,1,1,0,0
50,3,2013-07-03,5490,401,1,1,0,0
51,3,2013-07-03,6786,495,1,1,0,0
52,3,2013-07-03,9192,595,1,1,0,0
53,3,2013-07-03,6206,635,1,1,0,1
54,3,2013-07-03,9263,757,1,1,0,0
55,3,2013-07-03,4174,475,1,1,0,0
56,3,2013-07-03,8382,497,1,1,0,0
57,3,2013-07-03,13870,1193,1,1,0,0
58,3,2013-07-03,6802,508,1,1,0,0
59,3,2013-07-03,6070,637,1,1,0,0
60,3,2013-07-03,9459,853,1,1,0,0
61,3,2013-07-03,4189,506,1,1,0,0
62,3,2013-07-03,6635,696,1,1,0,0
63,3,2013-07-03,7187,568,1,1,0,1
64,3,2013-07-03,11830,821,1,1,0,0
65,3,2013-07-03,5958,501,1,1,0,0
66,3,2013-07-03,7195,559,1,1,0,0
67,3,2013-07-03,8508,829,1,1,0,0
68,3,2013-07-03,8727,1290,1,1,0,1
69,3,2013-07-03,10318,1231,1,1,0,0
70,3,2013-07-03,6663,665,1,1,0,1
71,3,2013-07-03,10280,810,1,1,0,0
72,3,2013-07-03,5356,524,1,1,0,0
73,3,2013-07-03,5213,492,1,1,0,1
74,3,2013-07-03,6132,792,1,1,0,0
75,3,2013-07-03,6179,642,1,1,0,1
76,3,2013-07-03,9962,957,1,1,0,0
77,3,2013-07-03,8162,641,1,1,0,0
78,3,2013-07-03,4355,550,1,1,0,0
79,3,2013-07-03,7722,566,1,1,0,0
80,3,2013-07-03,9081,593,1,1,0,0
81,3,2013-07-03,6469,533,1,1,0,0
82,3,2013-07-03,11490,973,1,1,0,0
83,3,2013-07-03,4179,358,1,1,0,0
84,3,2013-07-03,14697,1583,1,1,0,0
85,3,2013-07-03,7238,972,1,1,0,1
86,3,2013-07-03,4092,542,1,1,0,0
87,3,2013-07-03,7017,876,1,1,0,1
88,3,2013-07-03,7462,777,1,1,0,0
89,3,2013-07-03,6570,659,1,1,0,0
90,3,2013-07-03,8433,1024,1,1,0,0
91,3,2013-07-03,6643,667,1,1,0,0
92,3,2013-07-03,7212,611,1,1,0,0
93,3,2013-07-03,7868,690,1,1,0,0
94,3,2013-07-03,7752,669,1,1,0,0
95,3,2013-07-03,9729,995,1,1,0,0
96,3,2013-07-03,7528,727,1,1,0,0
97,3,2013-07-03,7013,713,1,1,0,0
98,3,2013-07-03,5313,463,1,1,0,0
99,3,2013-07-03,4458,399,1,1,0,0
1,2,2013-07-02,5868,614,1,1,0,0
2,2,2013-07-02,5862,728,1,1,0,0
3,2,2013-07-02,9158,892,1,1,0,0
4,2,2013-07-02,9650,1336,1,1,0,1
5,2,2013-07-02,6652,678,1,1,0,0
6,2,2013-07-02,7909,841,1,1,0,0
7,2,2013-07-02,12421,1279,1,1,0,1
8,2,2013-07-02,6558,731,1,1,0,1
9,2,2013-07-02,6950,592,1,1,0,0
10,2,2013-07-02,5828,585,1,1,0,1
11,2,2013-07-02,9266,1245,1,1,0,1
12,2,2013-07-02,7010,907,1,1,0,1
13,2,2013-07-02,5930,403,1,1,0,0
14,2,2013-07-02,6465,714,1,1,0,0
15,2,2013-07-02,5561,601,1,1,0,1
16,2,2013-07-02,8976,1032,1,1,0,0
17,2,2013-07-02,8580,1070,1,1,0,0
18,2,2013-07-02,6607,715,1,1,0,0
19,2,2013-07-02,7200,698,1,1,0,0
20,2,2013-07-02,8102,965,1,1,0,0
21,2,2013-07-02,4989,498,1,1,0,0
22,2,2013-07-02,4868,533,1,1,0,0
23,2,2013-07-02,6255,512,1,1,0,0
24,2,2013-07-02,9609,896,1,1,0,0
25,2,2013-07-02,14010,1954,1,1,0,0
26,2,2013-07-02,7241,573,1,1,0,0
27,2,2013-07-02,10332,1285,1,1,0,0
28,2,2013-07-02,7979,838,1,1,0,0
29,2,2013-07-02,7142,625,1,1,0,0
30,2,2013-07-02,7917,1113,1,1,0,0
31,2,2013-07-02,5489,517,1,1,0,1
32,2,2013-07-02,5621,630,1,1,0,0
33,2,2013-07-02,9609,887,1,1,0,0
34,2,2013-07-02,9059,1078,1,1,0,1
35,2,2013-07-02,10373,769,1,1,0,0
36,2,2013-07-02,10357,1220,1,1,0,0
37,2,2013-07-02,7974,764,1,1,0,0
38,2,2013-07-02,8077,657,1,1,0,0
39,2,2013-07-02,6075,831,1,1,0,0
40,2,2013-07-02,6241,803,1,1,0,0
41,2,2013-07-02,4850,364,1,1,0,0
42,2,2013-07-02,9842,1118,1,1,0,0
43,2,2013-07-02,7047,635,1,1,0,0
44,2,2013-07-02,6670,741,1,1,0,1
45,2,2013-07-02,6438,448,1,1,0,0
46,2,2013-07-02,5146,625,1,1,0,0
47,2,2013-07-02,7700,986,1,1,0,1
48,2,2013-07-02,4810,523,1,1,0,1
49,2,2013-07-02,7493,498,1,1,0,0
50,2,2013-07-02,4866,364,1,1,0,0
51,2,2013-07-02,6237,486,1,1,0,0
52,2,2013-07-02,7775,490,1,1,0,0
53,2,2013-07-02,6170,630,1,1,0,1
54,2,2013-07-02,7874,676,1,1,0,0
55,2,2013-07-02,3908,460,1,1,0,0
56,2,2013-07-02,8361,521,1,1,0,0
57,2,2013-07-02,14870,1311,1,1,0,0
58,2,2013-07-02,6574,517,1,1,0,0
59,2,2013-07-02,6227,657,1,1,0,0
60,2,2013-07-02,9241,788,1,1,0,0
61,2,2013-07-02,3958,531,1,1,0,0
62,2,2013-07-02,7971,879,1,1,0,0
63,2,2013-07-02,7655,614,1,1,0,1
64,2,2013-07-02,8770,679,1,1,0,0
65,2,2013-07-02,6284,598,1,1,0,0
66,2,2013-07-02,5555,469,1,1,0,0
67,2,2013-07-02,9928,911,1,1,0,0
68,2,2013-07-02,8348,1266,1,1,0,1
69,2,2013-07-02,11968,1435,1,1,0,0
70,2,2013-07-02,7404,696,1,1,0,1
71,2,2013-07-02,11821,887,1,1,0,0
72,2,2013-07-02,5168,572,1,1,0,0
73,2,2013-07-02,4842,541,1,1,0,1
74,2,2013-07-02,8177,1052,1,1,0,0
75,2,2013-07-02,5454,592,1,1,0,1
76,2,2013-07-02,9898,985,1,1,0,0
77,2,2013-07-02,9834,770,1,1,0,0
78,2,2013-07-02,4383,582,1,1,0,0
79,2,2013-07-02,6864,694,1,1,0,0
80,2,2013-07-02,8583,574,1,1,0,0
81,2,2013-07-02,6875,583,1,1,0,0
82,2,2013-07-02,10900,988,1,1,0,0
83,2,2013-07-02,4424,396,1,1,0,0
84,2,2013-07-02,15586,1612,1,1,0,0
85,2,2013-07-02,8255,1041,1,1,0,1
86,2,2013-07-02,6071,789,1,1,0,0
87,2,2013-07-02,7321,887,1,1,0,1
88,2,2013-07-02,8959,862,1,1,0,0
89,2,2013-07-02,6793,673,1,1,0,0
90,2,2013-07-02,10102,1196,1,1,0,0
91,2,2013-07-02,5662,678,1,1,0,0
92,2,2013-07-02,6248,565,1,1,0,0
93,2,2013-07-02,6988,704,1,1,0,0
94,2,2013-07-02,8830,735,1,1,0,0
95,2,2013-07-02,11427,1187,1,1,0,0
96,2,2013-07-02,6516,635,1,1,0,0
97,2,2013-07-02,8049,804,1,1,0,0
98,2,2013-07-02,5265,455,1,1,0,0
99,2,2013-07-02,4736,464,1,1,0,0
1,1,2013-07-01,5614,614,1,1,0,0
2,1,2013-07-01,6336,715,1,1,0,0
3,1,2013-07-01,9469,949,1,1,0,0
4,1,2013-07-01,13203,1613,1,1,0,1
5,1,2013-07-01,9047,845,1,1,0,0
6,1,2013-07-01,9914,1037,1,1,0,0
7,1,2013-07-01,15123,1391,1,1,0,1
8,1,2013-07-01,7771,846,1,1,0,1
9,1,2013-07-01,7929,684,1,1,0,0
10,1,2013-07-01,7138,697,1,1,0,1
11,1,2013-07-01,11358,1450,1,1,0,1
12,1,2013-07-01,8936,1045,1,1,0,1
13,1,2013-07-01,7594,536,1,1,0,0
14,1,2013-07-01,6843,774,1,1,0,0
15,1,2013-07-01,7979,773,1,1,0,1
16,1,2013-07-01,10804,1095,1,1,0,0
17,1,2013-07-01,9751,1134,1,1,0,0
18,1,2013-07-01,7862,835,1,1,0,0
19,1,2013-07-01,9599,871,1,1,0,0
20,1,2013-07-01,9993,1050,1,1,0,0
21,1,2013-07-01,6839,628,1,1,0,0
22,1,2013-07-01,6775,691,1,1,0,0
23,1,2013-07-01,8257,639,1,1,0,0
24,1,2013-07-01,11128,977,1,1,0,0
25,1,2013-07-01,16225,2166,1,1,0,0
26,1,2013-07-01,10612,767,1,1,0,0
27,1,2013-07-01,12585,1417,1,1,0,0
28,1,2013-07-01,8529,850,1,1,0,0
29,1,2013-07-01,10059,809,1,1,0,0
30,1,2013-07-01,8579,1098,1,1,0,0
31,1,2013-07-01,7571,689,1,1,0,1
32,1,2013-07-01,6694,694,1,1,0,0
33,1,2013-07-01,11759,1107,1,1,0,0
34,1,2013-07-01,11297,1215,1,1,0,1
35,1,2013-07-01,11542,856,1,1,0,0
36,1,2013-07-01,11083,1312,1,1,0,0
37,1,2013-07-01,9696,905,1,1,0,0
38,1,2013-07-01,9588,723,1,1,0,0
39,1,2013-07-01,9882,1087,1,1,0,0
40,1,2013-07-01,6884,799,1,1,0,0
41,1,2013-07-01,5817,441,1,1,0,0
42,1,2013-07-01,11214,1267,1,1,0,0
43,1,2013-07-01,7445,673,1,1,0,0
44,1,2013-07-01,9247,877,1,1,0,1
45,1,2013-07-01,8510,539,1,1,0,0
46,1,2013-07-01,6167,717,1,1,0,0
47,1,2013-07-01,10184,1174,1,1,0,1
48,1,2013-07-01,5822,611,1,1,0,1
49,1,2013-07-01,8588,624,1,1,0,0
50,1,2013-07-01,6595,496,1,1,0,0
51,1,2013-07-01,6100,480,1,1,0,0
52,1,2013-07-01,7823,569,1,1,0,0
53,1,2013-07-01,7869,745,1,1,0,1
54,1,2013-07-01,10104,825,1,1,0,0
55,1,2013-07-01,5053,582,1,1,0,0
56,1,2013-07-01,8455,526,1,1,0,0
57,1,2013-07-01,18946,1640,1,1,0,0
58,1,2013-07-01,6272,515,1,1,0,0
59,1,2013-07-01,8029,797,1,1,0,0
60,1,2013-07-01,11836,968,1,1,0,0
61,1,2013-07-01,4219,565,1,1,0,0
62,1,2013-07-01,9094,990,1,1,0,0
63,1,2013-07-01,9775,743,1,1,0,1
64,1,2013-07-01,10157,769,1,1,0,0
65,1,2013-07-01,6930,619,1,1,0,0
66,1,2013-07-01,5479,521,1,1,0,0
67,1,2013-07-01,10582,1027,1,1,0,0
68,1,2013-07-01,10017,1368,1,1,0,1
69,1,2013-07-01,12974,1475,1,1,0,0
70,1,2013-07-01,10188,917,1,1,0,1
71,1,2013-07-01,13900,1047,1,1,0,0
72,1,2013-07-01,6771,668,1,1,0,0
73,1,2013-07-01,6108,598,1,1,0,1
74,1,2013-07-01,10190,1223,1,1,0,0
75,1,2013-07-01,8333,791,1,1,0,1
76,1,2013-07-01,12809,1204,1,1,0,0
77,1,2013-07-01,10879,848,1,1,0,0
78,1,2013-07-01,5909,668,1,1,0,0
79,1,2013-07-01,7545,702,1,1,0,0
80,1,2013-07-01,11133,730,1,1,0,0
81,1,2013-07-01,8380,642,1,1,0,0
82,1,2013-07-01,10970,951,1,1,0,0
83,1,2013-07-01,5177,421,1,1,0,0
84,1,2013-07-01,18597,1836,1,1,0,0
85,1,2013-07-01,9180,1066,1,1,0,1
86,1,2013-07-01,7086,854,1,1,0,0
87,1,2013-07-01,9006,1032,1,1,0,1
88,1,2013-07-01,11205,969,1,1,0,0
89,1,2013-07-01,7519,776,1,1,0,0
90,1,2013-07-01,13263,1495,1,1,0,0
91,1,2013-07-01,6452,732,1,1,0,0
92,1,2013-07-01,8595,673,1,1,0,0
93,1,2013-07-01,8284,775,1,1,0,0
94,1,2013-07-01,11265,909,1,1,0,0
95,1,2013-07-01,13105,1281,1,1,0,0
96,1,2013-07-01,6815,705,1,1,0,0
97,1,2013-07-01,10191,971,1,1,0,0
98,1,2013-07-01,5241,500,1,1,0,0
99,1,2013-07-01,5757,498,1,1,0,0
1,7,2013-06-30,0,0,0,0,0,0
2,7,2013-06-30,0,0,0,0,0,0
3,7,2013-06-30,0,0,0,0,0,0
4,7,2013-06-30,0,0,0,0,0,0
5,7,2013-06-30,0,0,0,0,0,0
6,7,2013-06-30,0,0,0,0,0,0
7,7,2013-06-30,0,0,0,0,0,0
8,7,2013-06-30,0,0,0,0,0,0
9,7,2013-06-30,0,0,0,0,0,0
10,7,2013-06-30,0,0,0,0,0,0
11,7,2013-06-30,0,0,0,0,0,0
12,7,2013-06-30,0,0,0,0,0,0
13,7,2013-06-30,0,0,0,0,0,0
14,7,2013-06-30,0,0,0,0,0,0
15,7,2013-06-30,0,0,0,0,0,0
16,7,2013-06-30,0,0,0,0,0,0
17,7,2013-06-30,0,0,0,0,0,0
18,7,2013-06-30,0,0,0,0,0,0
19,7,2013-06-30,0,0,0,0,0,0
20,7,2013-06-30,0,0,0,0,0,0
21,7,2013-06-30,0,0,0,0,0,0
22,7,2013-06-30,0,0,0,0,0,0
23,7,2013-06-30,0,0,0,0,0,0
24,7,2013-06-30,0,0,0,0,0,0
25,7,2013-06-30,0,0,0,0,0,0
26,7,2013-06-30,0,0,0,0,0,0
27,7,2013-06-30,0,0,0,0,0,0
28,7,2013-06-30,0,0,0,0,0,0
29,7,2013-06-30,0,0,0,0,0,0
30,7,2013-06-30,0,0,0,0,0,0
31,7,2013-06-30,0,0,0,0,0,0
32,7,2013-06-30,0,0,0,0,0,0
33,7,2013-06-30,0,0,0,0,0,0
34,7,2013-06-30,0,0,0,0,0,0
35,7,2013-06-30,0,0,0,0,0,0
36,7,2013-06-30,0,0,0,0,0,0
37,7,2013-06-30,0,0,0,0,0,0
38,7,2013-06-30,0,0,0,0,0,0
39,7,2013-06-30,0,0,0,0,0,0
40,7,2013-06-30,0,0,0,0,0,0
41,7,2013-06-30,0,0,0,0,0,0
42,7,2013-06-30,0,0,0,0,0,0
43,7,2013-06-30,0,0,0,0,0,0
44,7,2013-06-30,0,0,0,0,0,0
45,7,2013-06-30,0,0,0,0,0,0
46,7,2013-06-30,0,0,0,0,0,0
47,7,2013-06-30,0,0,0,0,0,0
48,7,2013-06-30,0,0,0,0,0,0
49,7,2013-06-30,0,0,0,0,0,0
50,7,2013-06-30,0,0,0,0,0,0
51,7,2013-06-30,0,0,0,0,0,0
52,7,2013-06-30,0,0,0,0,0,0
53,7,2013-06-30,0,0,0,0,0,0
54,7,2013-06-30,0,0,0,0,0,0
55,7,2013-06-30,0,0,0,0,0,0
56,7,2013-06-30,0,0,0,0,0,0
57,7,2013-06-30,0,0,0,0,0,0
58,7,2013-06-30,0,0,0,0,0,0
59,7,2013-06-30,0,0,0,0,0,0
60,7,2013-06-30,0,0,0,0,0,0
61,7,2013-06-30,0,0,0,0,0,0
62,7,2013-06-30,0,0,0,0,0,0
63,7,2013-06-30,0,0,0,0,0,0
64,7,2013-06-30,0,0,0,0,0,0
65,7,2013-06-30,0,0,0,0,0,0
66,7,2013-06-30,0,0,0,0,0,0
67,7,2013-06-30,0,0,0,0,0,0
68,7,2013-06-30,0,0,0,0,0,0
69,7,2013-06-30,0,0,0,0,0,0
70,7,2013-06-30,0,0,0,0,0,0
71,7,2013-06-30,0,0,0,0,0,0
72,7,2013-06-30,0,0,0,0,0,0
73,7,2013-06-30,0,0,0,0,0,0
74,7,2013-06-30,0,0,0,0,0,0
75,7,2013-06-30,0,0,0,0,0,0
76,7,2013-06-30,0,0,0,0,0,0
77,7,2013-06-30,0,0,0,0,0,0
78,7,2013-06-30,0,0,0,0,0,0
79,7,2013-06-30,0,0,0,0,0,0
80,7,2013-06-30,0,0,0,0,0,0
81,7,2013-06-30,0,0,0,0,0,0
82,7,2013-06-30,0,0,0,0,0,0
83,7,2013-06-30,0,0,0,0,0,0
84,7,2013-06-30,0,0,0,0,0,0
85,7,2013-06-30,14016,1802,1,0,0,0
86,7,2013-06-30,0,0,0,0,0,0
87,7,2013-06-30,0,0,0,0,0,0
88,7,2013-06-30,0,0,0,0,0,0
89,7,2013-06-30,0,0,0,0,0,0
90,7,2013-06-30,0,0,0,0,0,0
91,7,2013-06-30,0,0,0,0,0,0
92,7,2013-06-30,0,0,0,0,0,0
93,7,2013-06-30,0,0,0,0,0,0
94,7,2013-06-30,0,0,0,0,0,0
95,7,2013-06-30,0,0,0,0,0,0
96,7,2013-06-30,0,0,0,0,0,0
97,7,2013-06-30,0,0,0,0,0,0
98,7,2013-06-30,0,0,0,0,0,0
99,7,2013-06-30,0,0,0,0,0,0
1,6,2013-06-29,5804,671,1,0,0,0
2,6,2013-06-29,3687,428,1,0,0,0
3,6,2013-06-29,6227,742,1,0,0,0
4,6,2013-06-29,10291,1347,1,0,0,0
5,6,2013-06-29,2460,281,1,0,0,0
6,6,2013-06-29,4460,459,1,0,0,0
7,6,2013-06-29,6067,609,1,0,0,0
8,6,2013-06-29,2468,313,1,0,0,0
9,6,2013-06-29,6041,516,1,0,0,0
10,6,2013-06-29,4610,467,1,0,0,0
11,6,2013-06-29,5957,819,1,0,0,0
12,6,2013-06-29,6884,795,1,0,0,0
13,6,2013-06-29,4179,345,1,0,0,0
14,6,2013-06-29,4036,445,1,0,0,0
15,6,2013-06-29,6465,630,1,0,0,0
16,6,2013-06-29,4034,454,1,0,0,0
17,6,2013-06-29,2999,399,1,0,0,0
18,6,2013-06-29,5135,576,1,0,0,0
19,6,2013-06-29,4085,427,1,0,0,0
20,6,2013-06-29,4321,436,1,0,0,0
21,6,2013-06-29,6193,609,1,0,0,0
22,6,2013-06-29,2737,321,1,0,0,0
23,6,2013-06-29,4667,429,1,0,0,0
24,6,2013-06-29,9592,816,1,0,0,0
25,6,2013-06-29,10906,1488,1,0,0,0
26,6,2013-06-29,6067,550,1,0,0,0
27,6,2013-06-29,8512,905,1,0,0,0
28,6,2013-06-29,2577,315,1,0,0,0
29,6,2013-06-29,7202,632,1,0,0,0
30,6,2013-06-29,5159,840,1,0,0,0
31,6,2013-06-29,5114,572,1,0,0,0
32,6,2013-06-29,2078,231,1,0,0,0
33,6,2013-06-29,10068,922,1,0,0,0
34,6,2013-06-29,7930,942,1,0,0,0
35,6,2013-06-29,10435,756,1,0,0,0
36,6,2013-06-29,10657,1200,1,0,0,0
37,6,2013-06-29,8596,995,1,0,0,0
38,6,2013-06-29,7889,659,1,0,0,0
39,6,2013-06-29,2853,432,1,0,0,0
40,6,2013-06-29,5015,700,1,0,0,0
41,6,2013-06-29,5150,410,1,0,0,0
42,6,2013-06-29,9530,1014,1,0,0,0
43,6,2013-06-29,6317,520,1,0,0,0
44,6,2013-06-29,3580,394,1,0,0,0
45,6,2013-06-29,6508,499,1,0,0,0
46,6,2013-06-29,6414,749,1,0,0,0
47,6,2013-06-29,5265,691,1,0,0,0
48,6,2013-06-29,3603,351,1,0,0,0
49,6,2013-06-29,7453,559,1,0,0,0
50,6,2013-06-29,4587,401,1,0,0,0
51,6,2013-06-29,8263,581,1,0,0,0
52,6,2013-06-29,9091,638,1,0,0,0
53,6,2013-06-29,3791,394,1,0,0,0
54,6,2013-06-29,10450,933,1,0,0,0
55,6,2013-06-29,2544,275,1,0,0,0
56,6,2013-06-29,8813,584,1,0,0,0
57,6,2013-06-29,7708,774,1,0,0,0
58,6,2013-06-29,6189,493,1,0,0,0
59,6,2013-06-29,3469,346,1,0,0,0
60,6,2013-06-29,4449,438,1,0,0,0
61,6,2013-06-29,4387,589,1,0,0,0
62,6,2013-06-29,3714,404,1,0,0,0
63,6,2013-06-29,7463,732,1,0,0,0
64,6,2013-06-29,10648,848,1,0,0,0
65,6,2013-06-29,3577,354,1,0,0,0
66,6,2013-06-29,6827,614,1,0,0,0
67,6,2013-06-29,5191,511,1,0,0,0
68,6,2013-06-29,8602,1208,1,0,0,0
69,6,2013-06-29,9598,1179,1,0,0,0
70,6,2013-06-29,6628,661,1,0,0,0
71,6,2013-06-29,7056,594,1,0,0,0
72,6,2013-06-29,2462,283,1,0,0,0
73,6,2013-06-29,2308,249,1,0,0,0
74,6,2013-06-29,5094,726,1,0,0,0
75,6,2013-06-29,5594,627,1,0,0,0
76,6,2013-06-29,8139,885,1,0,0,0
77,6,2013-06-29,7330,663,1,0,0,0
78,6,2013-06-29,2498,329,1,0,0,0
79,6,2013-06-29,3462,360,1,0,0,0
80,6,2013-06-29,7836,607,1,0,0,0
81,6,2013-06-29,7978,630,1,0,0,0
82,6,2013-06-29,5754,533,1,0,0,0
83,6,2013-06-29,2742,260,1,0,0,0
84,6,2013-06-29,11227,1262,1,0,0,0
85,6,2013-06-29,6587,828,1,0,0,0
86,6,2013-06-29,3969,523,1,0,0,0
87,6,2013-06-29,3222,387,1,0,0,0
88,6,2013-06-29,2690,267,1,0,0,0
89,6,2013-06-29,4423,425,1,0,0,0
90,6,2013-06-29,9024,1105,1,0,0,0
91,6,2013-06-29,4956,596,1,0,0,0
92,6,2013-06-29,5754,555,1,0,0,0
93,6,2013-06-29,3332,314,1,0,0,0
94,6,2013-06-29,6040,559,1,0,0,0
95,6,2013-06-29,5780,620,1,0,0,0
96,6,2013-06-29,1880,208,1,0,0,0
97,6,2013-06-29,3980,423,1,0,0,0
98,6,2013-06-29,4918,458,1,0,0,0
99,6,2013-06-29,5166,490,1,0,0,0
1,5,2013-06-28,4407,568,1,0,0,0
2,5,2013-06-28,5261,664,1,0,0,0
3,5,2013-06-28,8280,887,1,0,0,0
4,5,2013-06-28,9674,1270,1,0,0,1
5,5,2013-06-28,5303,625,1,0,0,0
6,5,2013-06-28,7437,842,1,0,0,0
7,5,2013-06-28,10324,1158,1,0,0,1
8,5,2013-06-28,4293,525,1,0,0,1
9,5,2013-06-28,5358,483,1,0,0,0
10,5,2013-06-28,5814,559,1,0,0,1
11,5,2013-06-28,8929,1118,1,0,0,1
12,5,2013-06-28,6445,749,1,0,0,1
13,5,2013-06-28,3965,318,1,0,0,0
14,5,2013-06-28,5019,613,1,0,0,0
15,5,2013-06-28,7800,743,1,0,0,1
16,5,2013-06-28,7740,895,1,0,0,0
17,5,2013-06-28,6665,907,1,0,0,0
18,5,2013-06-28,7753,911,1,0,0,0
19,5,2013-06-28,6105,572,1,0,0,0
20,5,2013-06-28,6952,783,1,0,0,0
21,5,2013-06-28,4836,474,1,0,0,0
22,5,2013-06-28,4217,549,1,0,0,0
23,5,2013-06-28,4951,475,1,0,0,0
24,5,2013-06-28,10869,917,1,0,0,0
25,5,2013-06-28,12574,1577,1,0,0,0
26,5,2013-06-28,6832,587,1,0,0,0
27,5,2013-06-28,9136,1038,1,0,0,0
28,5,2013-06-28,5639,635,1,0,0,0
29,5,2013-06-28,5869,484,1,0,0,0
30,5,2013-06-28,4992,748,1,0,0,0
31,5,2013-06-28,6572,637,1,0,0,1
32,5,2013-06-28,3414,452,1,0,0,0
33,5,2013-06-28,7999,763,1,0,0,0
34,5,2013-06-28,7859,960,1,0,0,1
35,5,2013-06-28,10639,815,1,0,0,0
36,5,2013-06-28,10231,1129,1,0,0,0
37,5,2013-06-28,7462,862,1,0,0,0
38,5,2013-06-28,5319,457,1,0,0,0
39,5,2013-06-28,4273,555,1,0,0,0
40,5,2013-06-28,4026,588,1,0,0,0
41,5,2013-06-28,4143,340,1,0,0,0
42,5,2013-06-28,9129,943,1,0,0,0
43,5,2013-06-28,7122,639,1,0,0,0
44,5,2013-06-28,5361,628,1,0,0,1
45,5,2013-06-28,5289,421,1,0,0,0
46,5,2013-06-28,5445,666,1,0,0,0
47,5,2013-06-28,6591,882,1,0,0,1
48,5,2013-06-28,3797,455,1,0,0,1
49,5,2013-06-28,6811,493,1,0,0,0
50,5,2013-06-28,3909,322,1,0,0,0
51,5,2013-06-28,7352,557,1,0,0,0
52,5,2013-06-28,7750,528,1,0,0,0
53,5,2013-06-28,5533,554,1,0,0,1
54,5,2013-06-28,8655,733,1,0,0,0
55,5,2013-06-28,3161,411,1,0,0,0
56,5,2013-06-28,6524,485,1,0,0,0
57,5,2013-06-28,11404,1113,1,0,0,0
58,5,2013-06-28,6491,500,1,0,0,0
59,5,2013-06-28,6627,689,1,0,0,0
60,5,2013-06-28,6361,625,1,0,0,0
61,5,2013-06-28,3908,483,1,0,0,0
62,5,2013-06-28,5290,614,1,0,0,0
63,5,2013-06-28,7302,663,1,0,0,1
64,5,2013-06-28,10319,825,1,0,0,0
65,5,2013-06-28,5973,563,1,0,0,0
66,5,2013-06-28,6454,586,1,0,0,0
67,5,2013-06-28,7162,766,1,0,0,0
68,5,2013-06-28,7072,995,1,0,0,1
69,5,2013-06-28,10092,1268,1,0,0,0
70,5,2013-06-28,6526,651,1,0,0,1
71,5,2013-06-28,8453,719,1,0,0,0
72,5,2013-06-28,4345,505,1,0,0,0
73,5,2013-06-28,3781,442,1,0,0,1
74,5,2013-06-28,5812,753,1,0,0,0
